,trip_id,stop_id,route_id,stop_name,stop_lat,stop_lon
965,42270680,112046,710,Forest St from Webster St to Medford Sq (FLAG),42.420895,-71.108275
966,42270680,112068,710,Medford Stop & Shop,42.408806,-71.086469
967,42270680,112113,710,Fulton St from Fellsway to Webster St (FLAG),42.424507,-71.102063
968,42270680,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
969,42270680,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
970,42270680,25059,710,Highland Ave @ Molyneaux Circle,42.441965,-71.093174
971,42270680,49157,710,61 Locust St,42.407864,-71.093296
972,42270680,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
973,42270680,5088,710,Highland Ave @ Tucker St,42.438855,-71.089402
974,42270680,50881,710,Highland Ave @ E Border Rd,42.440589,-71.091543
975,42270680,63241,710,37 Riverside Ave @ Medford Sq,42.417797,-71.10853399999998
976,42270680,9151,710,Riverside Ave @ Saltonstall Building,42.416645,-71.105074
977,42270680,9152,710,163 Riverside Ave,42.415599,-71.102581
978,42270680,9153,710,Riverside Ave @ Marine St,42.414666,-71.100884
979,42270680,9154,710,Riverside Ave @ Maverick St,42.413441,-71.098314
980,42270680,9155,710,Riverside Ave @ Foster Ct,42.412626,-71.096531
981,42270680,9156,710,Riverside Ave @ Light Guard Dr,42.411644,-71.094289
982,42270680,9157,710,Riverside Ave @ Rockwell Ave,42.411148,-71.092978
983,42270680,9158,710,Riverside Ave @ Locust St,42.410965,-71.09182
984,42270680,9159,710,Riverside Ave @ Hall St,42.410994,-71.089816
985,42270681,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
986,42270681,112011,710,Fulton St from Molyneaux Cir to Foss St (FLAG),42.436137,-71.095822
987,42270681,112019,710,Fulton St from Foss St to Fellsway (FLAG),42.428728,-71.09895300000002
988,42270681,112029,710,Webster St from Fulton St to Forest St (FLAG),42.422587,-71.104079
989,42270681,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
990,42270681,112046,710,Forest St from Webster St to Medford Sq (FLAG),42.420895,-71.108275
991,42270681,112068,710,Medford Stop & Shop,42.408806,-71.086469
992,42270681,112113,710,Fulton St from Fellsway to Webster St (FLAG),42.424507,-71.102063
993,42270681,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
994,42270681,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
995,42270681,25059,710,Highland Ave @ Molyneaux Circle,42.441965,-71.093174
996,42270681,49157,710,61 Locust St,42.407864,-71.093296
997,42270681,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
998,42270681,5088,710,Highland Ave @ Tucker St,42.438855,-71.089402
999,42270681,50881,710,Highland Ave @ E Border Rd,42.440589,-71.091543
1000,42270681,63241,710,37 Riverside Ave @ Medford Sq,42.417797,-71.10853399999998
1001,42270681,9151,710,Riverside Ave @ Saltonstall Building,42.416645,-71.105074
1002,42270681,9152,710,163 Riverside Ave,42.415599,-71.102581
1003,42270681,9153,710,Riverside Ave @ Marine St,42.414666,-71.100884
1004,42270681,9154,710,Riverside Ave @ Maverick St,42.413441,-71.098314
1005,42270681,9155,710,Riverside Ave @ Foster Ct,42.412626,-71.096531
1006,42270681,9156,710,Riverside Ave @ Light Guard Dr,42.411644,-71.094289
1007,42270681,9157,710,Riverside Ave @ Rockwell Ave,42.411148,-71.092978
1008,42270681,9158,710,Riverside Ave @ Locust St,42.410965,-71.09182
1009,42270681,9159,710,Riverside Ave @ Hall St,42.410994,-71.089816
1010,42270682,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
1011,42270682,112011,710,Fulton St from Molyneaux Cir to Foss St (FLAG),42.436137,-71.095822
1012,42270682,112019,710,Fulton St from Foss St to Fellsway (FLAG),42.428728,-71.09895300000002
1013,42270682,112029,710,Webster St from Fulton St to Forest St (FLAG),42.422587,-71.104079
1014,42270682,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
1015,42270682,112046,710,Forest St from Webster St to Medford Sq (FLAG),42.420895,-71.108275
1016,42270682,112068,710,Medford Stop & Shop,42.408806,-71.086469
1017,42270682,112113,710,Fulton St from Fellsway to Webster St (FLAG),42.424507,-71.102063
1018,42270682,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
1019,42270682,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
1020,42270682,25059,710,Highland Ave @ Molyneaux Circle,42.441965,-71.093174
1021,42270682,49157,710,61 Locust St,42.407864,-71.093296
1022,42270682,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
1023,42270682,5088,710,Highland Ave @ Tucker St,42.438855,-71.089402
1024,42270682,50881,710,Highland Ave @ E Border Rd,42.440589,-71.091543
1025,42270682,63241,710,37 Riverside Ave @ Medford Sq,42.417797,-71.10853399999998
1026,42270682,9151,710,Riverside Ave @ Saltonstall Building,42.416645,-71.105074
1027,42270682,9152,710,163 Riverside Ave,42.415599,-71.102581
1028,42270682,9153,710,Riverside Ave @ Marine St,42.414666,-71.100884
1029,42270682,9154,710,Riverside Ave @ Maverick St,42.413441,-71.098314
1030,42270682,9155,710,Riverside Ave @ Foster Ct,42.412626,-71.096531
1031,42270682,9156,710,Riverside Ave @ Light Guard Dr,42.411644,-71.094289
1032,42270682,9157,710,Riverside Ave @ Rockwell Ave,42.411148,-71.092978
1033,42270682,9158,710,Riverside Ave @ Locust St,42.410965,-71.09182
1034,42270682,9159,710,Riverside Ave @ Hall St,42.410994,-71.089816
1035,42270668,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
1036,42270668,112011,710,Fulton St from Molyneaux Cir to Foss St (FLAG),42.436137,-71.095822
1037,42270668,112019,710,Fulton St from Foss St to Fellsway (FLAG),42.428728,-71.09895300000002
1038,42270668,112029,710,Webster St from Fulton St to Forest St (FLAG),42.422587,-71.104079
1039,42270668,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
1040,42270668,112046,710,Forest St from Webster St to Medford Sq (FLAG),42.420895,-71.108275
1041,42270668,112113,710,Fulton St from Fellsway to Webster St (FLAG),42.424507,-71.102063
1042,42270668,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
1043,42270668,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
1044,42270668,25059,710,Highland Ave @ Molyneaux Circle,42.441965,-71.093174
1045,42270668,5088,710,Highland Ave @ Tucker St,42.438855,-71.089402
1046,42270668,50881,710,Highland Ave @ E Border Rd,42.440589,-71.091543
1047,42270668,63241,710,37 Riverside Ave @ Medford Sq,42.417797,-71.10853399999998
1048,42270668,9042,710,Fellsway @ Riverside Ave,42.409581,-71.084645
1049,42270668,9043,710,Fellsway @ Wellington Circle Shopping Ctr,42.405844,-71.082385
1050,42270668,9151,710,Riverside Ave @ Saltonstall Building,42.416645,-71.105074
1051,42270668,9152,710,163 Riverside Ave,42.415599,-71.102581
1052,42270668,9153,710,Riverside Ave @ Marine St,42.414666,-71.100884
1053,42270668,9154,710,Riverside Ave @ Maverick St,42.413441,-71.098314
1054,42270668,9155,710,Riverside Ave @ Foster Ct,42.412626,-71.096531
1055,42270668,9156,710,Riverside Ave @ Light Guard Dr,42.411644,-71.094289
1056,42270668,9157,710,Riverside Ave @ Rockwell Ave,42.411148,-71.092978
1057,42270668,9158,710,Riverside Ave @ Locust St,42.410965,-71.09182
1058,42270668,9159,710,Riverside Ave @ Hall St,42.410994,-71.089816
1059,42270668,9160,710,Riverside Ave @ Commercial St,42.410984,-71.08795699999997
1060,42270668,9161,710,Riverside Ave @ Fellsway,42.4098,-71.085081
1061,42270668,5271,710,Wellington Station Busway,42.402581,-71.076089
1062,42270669,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
1063,42270669,112011,710,Fulton St from Molyneaux Cir to Foss St (FLAG),42.436137,-71.095822
1064,42270669,112019,710,Fulton St from Foss St to Fellsway (FLAG),42.428728,-71.09895300000002
1065,42270669,112029,710,Webster St from Fulton St to Forest St (FLAG),42.422587,-71.104079
1066,42270669,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
1067,42270669,112046,710,Forest St from Webster St to Medford Sq (FLAG),42.420895,-71.108275
1068,42270669,112113,710,Fulton St from Fellsway to Webster St (FLAG),42.424507,-71.102063
1069,42270669,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
1070,42270669,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
1071,42270669,25059,710,Highland Ave @ Molyneaux Circle,42.441965,-71.093174
1072,42270669,5088,710,Highland Ave @ Tucker St,42.438855,-71.089402
1073,42270669,50881,710,Highland Ave @ E Border Rd,42.440589,-71.091543
1074,42270669,63241,710,37 Riverside Ave @ Medford Sq,42.417797,-71.10853399999998
1075,42270669,9042,710,Fellsway @ Riverside Ave,42.409581,-71.084645
1076,42270669,9043,710,Fellsway @ Wellington Circle Shopping Ctr,42.405844,-71.082385
1077,42270669,9151,710,Riverside Ave @ Saltonstall Building,42.416645,-71.105074
1078,42270669,9152,710,163 Riverside Ave,42.415599,-71.102581
1079,42270669,9153,710,Riverside Ave @ Marine St,42.414666,-71.100884
1080,42270669,9154,710,Riverside Ave @ Maverick St,42.413441,-71.098314
1081,42270669,9155,710,Riverside Ave @ Foster Ct,42.412626,-71.096531
1082,42270669,9156,710,Riverside Ave @ Light Guard Dr,42.411644,-71.094289
1083,42270669,9157,710,Riverside Ave @ Rockwell Ave,42.411148,-71.092978
1084,42270669,9158,710,Riverside Ave @ Locust St,42.410965,-71.09182
1085,42270669,9159,710,Riverside Ave @ Hall St,42.410994,-71.089816
1086,42270669,9160,710,Riverside Ave @ Commercial St,42.410984,-71.08795699999997
1087,42270669,9161,710,Riverside Ave @ Fellsway,42.4098,-71.085081
1088,42270669,5271,710,Wellington Station Busway,42.402581,-71.076089
1089,42270688,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
1090,42270688,112011,710,Fulton St from Molyneaux Cir to Foss St (FLAG),42.436137,-71.095822
1091,42270688,112019,710,Fulton St from Foss St to Fellsway (FLAG),42.428728,-71.09895300000002
1092,42270688,112029,710,Webster St from Fulton St to Forest St (FLAG),42.422587,-71.104079
1093,42270688,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
1094,42270688,112046,710,Forest St from Webster St to Medford Sq (FLAG),42.420895,-71.108275
1095,42270688,112113,710,Fulton St from Fellsway to Webster St (FLAG),42.424507,-71.102063
1096,42270688,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
1097,42270688,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
1098,42270688,25059,710,Highland Ave @ Molyneaux Circle,42.441965,-71.093174
1099,42270688,5088,710,Highland Ave @ Tucker St,42.438855,-71.089402
1100,42270688,50881,710,Highland Ave @ E Border Rd,42.440589,-71.091543
1101,42270688,63241,710,37 Riverside Ave @ Medford Sq,42.417797,-71.10853399999998
1102,42270688,9042,710,Fellsway @ Riverside Ave,42.409581,-71.084645
1103,42270688,9043,710,Fellsway @ Wellington Circle Shopping Ctr,42.405844,-71.082385
1104,42270688,9151,710,Riverside Ave @ Saltonstall Building,42.416645,-71.105074
1105,42270688,9152,710,163 Riverside Ave,42.415599,-71.102581
1106,42270688,9153,710,Riverside Ave @ Marine St,42.414666,-71.100884
1107,42270688,9154,710,Riverside Ave @ Maverick St,42.413441,-71.098314
1108,42270688,9155,710,Riverside Ave @ Foster Ct,42.412626,-71.096531
1109,42270688,9156,710,Riverside Ave @ Light Guard Dr,42.411644,-71.094289
1110,42270688,9157,710,Riverside Ave @ Rockwell Ave,42.411148,-71.092978
1111,42270688,9158,710,Riverside Ave @ Locust St,42.410965,-71.09182
1112,42270688,9159,710,Riverside Ave @ Hall St,42.410994,-71.089816
1113,42270688,9160,710,Riverside Ave @ Commercial St,42.410984,-71.08795699999997
1114,42270688,9161,710,Riverside Ave @ Fellsway,42.4098,-71.085081
1115,42270688,5271,710,Wellington Station Busway,42.402581,-71.076089
1116,42270686,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
1117,42270686,112011,710,Fulton St from Molyneaux Cir to Foss St (FLAG),42.436137,-71.095822
1118,42270686,112019,710,Fulton St from Foss St to Fellsway (FLAG),42.428728,-71.09895300000002
1119,42270686,112029,710,Webster St from Fulton St to Forest St (FLAG),42.422587,-71.104079
1120,42270686,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
1121,42270686,112046,710,Forest St from Webster St to Medford Sq (FLAG),42.420895,-71.108275
1122,42270686,112113,710,Fulton St from Fellsway to Webster St (FLAG),42.424507,-71.102063
1123,42270686,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
1124,42270686,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
1125,42270686,25059,710,Highland Ave @ Molyneaux Circle,42.441965,-71.093174
1126,42270686,49157,710,61 Locust St,42.407864,-71.093296
1127,42270686,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
1128,42270686,5088,710,Highland Ave @ Tucker St,42.438855,-71.089402
1129,42270686,50881,710,Highland Ave @ E Border Rd,42.440589,-71.091543
1130,42270686,63241,710,37 Riverside Ave @ Medford Sq,42.417797,-71.10853399999998
1131,42270686,9042,710,Fellsway @ Riverside Ave,42.409581,-71.084645
1132,42270686,9043,710,Fellsway @ Wellington Circle Shopping Ctr,42.405844,-71.082385
1133,42270686,9151,710,Riverside Ave @ Saltonstall Building,42.416645,-71.105074
1134,42270686,9152,710,163 Riverside Ave,42.415599,-71.102581
1135,42270686,9153,710,Riverside Ave @ Marine St,42.414666,-71.100884
1136,42270686,9154,710,Riverside Ave @ Maverick St,42.413441,-71.098314
1137,42270686,9155,710,Riverside Ave @ Foster Ct,42.412626,-71.096531
1138,42270686,9156,710,Riverside Ave @ Light Guard Dr,42.411644,-71.094289
1139,42270686,9157,710,Riverside Ave @ Rockwell Ave,42.411148,-71.092978
1140,42270686,9158,710,Riverside Ave @ Locust St,42.410965,-71.09182
1141,42270686,9159,710,Riverside Ave @ Hall St,42.410994,-71.089816
1142,42270686,9160,710,Riverside Ave @ Commercial St,42.410984,-71.08795699999997
1143,42270686,9161,710,Riverside Ave @ Fellsway,42.4098,-71.085081
1144,42270686,5271,710,Wellington Station Busway,42.402581,-71.076089
1145,42270687,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
1146,42270687,112011,710,Fulton St from Molyneaux Cir to Foss St (FLAG),42.436137,-71.095822
1147,42270687,112019,710,Fulton St from Foss St to Fellsway (FLAG),42.428728,-71.09895300000002
1148,42270687,112029,710,Webster St from Fulton St to Forest St (FLAG),42.422587,-71.104079
1149,42270687,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
1150,42270687,112046,710,Forest St from Webster St to Medford Sq (FLAG),42.420895,-71.108275
1151,42270687,112113,710,Fulton St from Fellsway to Webster St (FLAG),42.424507,-71.102063
1152,42270687,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
1153,42270687,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
1154,42270687,25059,710,Highland Ave @ Molyneaux Circle,42.441965,-71.093174
1155,42270687,49157,710,61 Locust St,42.407864,-71.093296
1156,42270687,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
1157,42270687,5088,710,Highland Ave @ Tucker St,42.438855,-71.089402
1158,42270687,50881,710,Highland Ave @ E Border Rd,42.440589,-71.091543
1159,42270687,63241,710,37 Riverside Ave @ Medford Sq,42.417797,-71.10853399999998
1160,42270687,9042,710,Fellsway @ Riverside Ave,42.409581,-71.084645
1161,42270687,9043,710,Fellsway @ Wellington Circle Shopping Ctr,42.405844,-71.082385
1162,42270687,9151,710,Riverside Ave @ Saltonstall Building,42.416645,-71.105074
1163,42270687,9152,710,163 Riverside Ave,42.415599,-71.102581
1164,42270687,9153,710,Riverside Ave @ Marine St,42.414666,-71.100884
1165,42270687,9154,710,Riverside Ave @ Maverick St,42.413441,-71.098314
1166,42270687,9155,710,Riverside Ave @ Foster Ct,42.412626,-71.096531
1167,42270687,9156,710,Riverside Ave @ Light Guard Dr,42.411644,-71.094289
1168,42270687,9157,710,Riverside Ave @ Rockwell Ave,42.411148,-71.092978
1169,42270687,9158,710,Riverside Ave @ Locust St,42.410965,-71.09182
1170,42270687,9159,710,Riverside Ave @ Hall St,42.410994,-71.089816
1171,42270687,9160,710,Riverside Ave @ Commercial St,42.410984,-71.08795699999997
1172,42270687,9161,710,Riverside Ave @ Fellsway,42.4098,-71.085081
1173,42270687,5271,710,Wellington Station Busway,42.402581,-71.076089
1174,42270504,109802,712,Saratoga St @ Teragram St,42.383937,-70.99945100000002
1175,42270504,109804,712,Main St @ Pleasant St,42.38233,-70.991479
1176,42270504,109805,712,Main St @ Beal St,42.382135,-70.98895999999998
1177,42270504,109868,712,Main St @ Hermon St,42.381889,-70.98615
1178,42270504,109870,712,Main St @ Winthrop St,42.381544,-70.982478
1179,42270504,109871,712,Revere St opp Governors Dr,42.382314,-70.980466
1180,42270504,109872,712,Revere St @ Summit Ave,42.384712,-70.977889
1181,42270504,109873,712,Revere St @ Crest Ave,42.386434,-70.975916
1182,42270504,109874,712,Crest Ave @ Grovers Ave,42.384428,-70.973253
1183,42270504,109875,712,Beach Rd @ Locust St,42.382589,-70.973709
1184,42270504,109877,712,Shirley St opp Coral Ave,42.379054,-70.975001
1185,42270504,109878,712,Shirley St opp Seafoam Ave,42.377526,-70.974688
1186,42270504,109879,712,Shirley St @ Levy Bramson Way,42.376141,-70.97391800000003
1187,42270504,109880,712,Shirley St @ Cutler St,42.374554,-70.972555
1188,42270504,109898,712,Shirley St @ Washington Ave,42.37275800000001,-70.971283
1189,42270504,109900,712,Revere St @ Hutchinson St,42.385582,-70.976529
1190,42270504,109901,712,Shirley St @ Beach Rd,42.380764,-70.97499599999998
1191,42270504,109902,712,Shirley St opp Wave Way,42.37690900000001,-70.974402
1192,42270504,109906,712,Crest Ave @ Hutchinson St,42.38518,-70.974236
1193,42270504,15880,712,Orient Heights,42.386736,-71.004595
1194,42270520,109802,712,Saratoga St @ Teragram St,42.383937,-70.99945100000002
1195,42270520,109804,712,Main St @ Pleasant St,42.38233,-70.991479
1196,42270520,109805,712,Main St @ Beal St,42.382135,-70.98895999999998
1197,42270520,109868,712,Main St @ Hermon St,42.381889,-70.98615
1198,42270520,109870,712,Main St @ Winthrop St,42.381544,-70.982478
1199,42270520,109871,712,Revere St opp Governors Dr,42.382314,-70.980466
1200,42270520,109872,712,Revere St @ Summit Ave,42.384712,-70.977889
1201,42270520,109873,712,Revere St @ Crest Ave,42.386434,-70.975916
1202,42270520,109874,712,Crest Ave @ Grovers Ave,42.384428,-70.973253
1203,42270520,109875,712,Beach Rd @ Locust St,42.382589,-70.973709
1204,42270520,109877,712,Shirley St opp Coral Ave,42.379054,-70.975001
1205,42270520,109878,712,Shirley St opp Seafoam Ave,42.377526,-70.974688
1206,42270520,109879,712,Shirley St @ Levy Bramson Way,42.376141,-70.97391800000003
1207,42270520,109880,712,Shirley St @ Cutler St,42.374554,-70.972555
1208,42270520,109898,712,Shirley St @ Washington Ave,42.37275800000001,-70.971283
1209,42270520,109900,712,Revere St @ Hutchinson St,42.385582,-70.976529
1210,42270520,109901,712,Shirley St @ Beach Rd,42.380764,-70.97499599999998
1211,42270520,109902,712,Shirley St opp Wave Way,42.37690900000001,-70.974402
1212,42270520,109906,712,Crest Ave @ Hutchinson St,42.38518,-70.974236
1213,42270520,15880,712,Orient Heights,42.386736,-71.004595
1214,42270532,109802,712,Saratoga St @ Teragram St,42.383937,-70.99945100000002
1215,42270532,109804,712,Main St @ Pleasant St,42.38233,-70.991479
1216,42270532,109805,712,Main St @ Beal St,42.382135,-70.98895999999998
1217,42270532,109868,712,Main St @ Hermon St,42.381889,-70.98615
1218,42270532,109870,712,Main St @ Winthrop St,42.381544,-70.982478
1219,42270532,109871,712,Revere St opp Governors Dr,42.382314,-70.980466
1220,42270532,109872,712,Revere St @ Summit Ave,42.384712,-70.977889
1221,42270532,109873,712,Revere St @ Crest Ave,42.386434,-70.975916
1222,42270532,109874,712,Crest Ave @ Grovers Ave,42.384428,-70.973253
1223,42270532,109875,712,Beach Rd @ Locust St,42.382589,-70.973709
1224,42270532,109877,712,Shirley St opp Coral Ave,42.379054,-70.975001
1225,42270532,109878,712,Shirley St opp Seafoam Ave,42.377526,-70.974688
1226,42270532,109879,712,Shirley St @ Levy Bramson Way,42.376141,-70.97391800000003
1227,42270532,109880,712,Shirley St @ Cutler St,42.374554,-70.972555
1228,42270532,109898,712,Shirley St @ Washington Ave,42.37275800000001,-70.971283
1229,42270532,109900,712,Revere St @ Hutchinson St,42.385582,-70.976529
1230,42270532,109901,712,Shirley St @ Beach Rd,42.380764,-70.97499599999998
1231,42270532,109902,712,Shirley St opp Wave Way,42.37690900000001,-70.974402
1232,42270532,109906,712,Crest Ave @ Hutchinson St,42.38518,-70.974236
1233,42270532,15880,712,Orient Heights,42.386736,-71.004595
1234,42270587,109802,712,Saratoga St @ Teragram St,42.383937,-70.99945100000002
1235,42270587,109804,712,Main St @ Pleasant St,42.38233,-70.991479
1236,42270587,109805,712,Main St @ Beal St,42.382135,-70.98895999999998
1237,42270587,109868,712,Main St @ Hermon St,42.381889,-70.98615
1238,42270587,109870,712,Main St @ Winthrop St,42.381544,-70.982478
1239,42270587,109871,712,Revere St opp Governors Dr,42.382314,-70.980466
1240,42270587,109872,712,Revere St @ Summit Ave,42.384712,-70.977889
1241,42270587,109873,712,Revere St @ Crest Ave,42.386434,-70.975916
1242,42270587,109874,712,Crest Ave @ Grovers Ave,42.384428,-70.973253
1243,42270587,109875,712,Beach Rd @ Locust St,42.382589,-70.973709
1244,42270587,109877,712,Shirley St opp Coral Ave,42.379054,-70.975001
1245,42270587,109878,712,Shirley St opp Seafoam Ave,42.377526,-70.974688
1246,42270587,109879,712,Shirley St @ Levy Bramson Way,42.376141,-70.97391800000003
1247,42270587,109880,712,Shirley St @ Cutler St,42.374554,-70.972555
1248,42270587,109898,712,Shirley St @ Washington Ave,42.37275800000001,-70.971283
1249,42270587,109900,712,Revere St @ Hutchinson St,42.385582,-70.976529
1250,42270587,109901,712,Shirley St @ Beach Rd,42.380764,-70.97499599999998
1251,42270587,109902,712,Shirley St opp Wave Way,42.37690900000001,-70.974402
1252,42270587,109906,712,Crest Ave @ Hutchinson St,42.38518,-70.974236
1253,42270587,15880,712,Orient Heights,42.386736,-71.004595
1254,42270588,109802,712,Saratoga St @ Teragram St,42.383937,-70.99945100000002
1255,42270588,109804,712,Main St @ Pleasant St,42.38233,-70.991479
1256,42270588,109805,712,Main St @ Beal St,42.382135,-70.98895999999998
1257,42270588,109868,712,Main St @ Hermon St,42.381889,-70.98615
1258,42270588,109870,712,Main St @ Winthrop St,42.381544,-70.982478
1259,42270588,109871,712,Revere St opp Governors Dr,42.382314,-70.980466
1260,42270588,109872,712,Revere St @ Summit Ave,42.384712,-70.977889
1261,42270588,109873,712,Revere St @ Crest Ave,42.386434,-70.975916
1262,42270588,109874,712,Crest Ave @ Grovers Ave,42.384428,-70.973253
1263,42270588,109875,712,Beach Rd @ Locust St,42.382589,-70.973709
1264,42270588,109877,712,Shirley St opp Coral Ave,42.379054,-70.975001
1265,42270588,109878,712,Shirley St opp Seafoam Ave,42.377526,-70.974688
1266,42270588,109879,712,Shirley St @ Levy Bramson Way,42.376141,-70.97391800000003
1267,42270588,109880,712,Shirley St @ Cutler St,42.374554,-70.972555
1268,42270588,109898,712,Shirley St @ Washington Ave,42.37275800000001,-70.971283
1269,42270588,109900,712,Revere St @ Hutchinson St,42.385582,-70.976529
1270,42270588,109901,712,Shirley St @ Beach Rd,42.380764,-70.97499599999998
1271,42270588,109902,712,Shirley St opp Wave Way,42.37690900000001,-70.974402
1272,42270588,109906,712,Crest Ave @ Hutchinson St,42.38518,-70.974236
1273,42270588,15880,712,Orient Heights,42.386736,-71.004595
1274,42270589,109802,712,Saratoga St @ Teragram St,42.383937,-70.99945100000002
1275,42270589,109804,712,Main St @ Pleasant St,42.38233,-70.991479
1276,42270589,109805,712,Main St @ Beal St,42.382135,-70.98895999999998
1277,42270589,109868,712,Main St @ Hermon St,42.381889,-70.98615
1278,42270589,109870,712,Main St @ Winthrop St,42.381544,-70.982478
1279,42270589,109871,712,Revere St opp Governors Dr,42.382314,-70.980466
1280,42270589,109872,712,Revere St @ Summit Ave,42.384712,-70.977889
1281,42270589,109873,712,Revere St @ Crest Ave,42.386434,-70.975916
1282,42270589,109874,712,Crest Ave @ Grovers Ave,42.384428,-70.973253
1283,42270589,109875,712,Beach Rd @ Locust St,42.382589,-70.973709
1284,42270589,109877,712,Shirley St opp Coral Ave,42.379054,-70.975001
1285,42270589,109878,712,Shirley St opp Seafoam Ave,42.377526,-70.974688
1286,42270589,109879,712,Shirley St @ Levy Bramson Way,42.376141,-70.97391800000003
1287,42270589,109880,712,Shirley St @ Cutler St,42.374554,-70.972555
1288,42270589,109898,712,Shirley St @ Washington Ave,42.37275800000001,-70.971283
1289,42270589,109900,712,Revere St @ Hutchinson St,42.385582,-70.976529
1290,42270589,109901,712,Shirley St @ Beach Rd,42.380764,-70.97499599999998
1291,42270589,109902,712,Shirley St opp Wave Way,42.37690900000001,-70.974402
1292,42270589,109906,712,Crest Ave @ Hutchinson St,42.38518,-70.974236
1293,42270589,15880,712,Orient Heights,42.386736,-71.004595
1294,42270593,109802,712,Saratoga St @ Teragram St,42.383937,-70.99945100000002
1295,42270593,109804,712,Main St @ Pleasant St,42.38233,-70.991479
1296,42270593,109805,712,Main St @ Beal St,42.382135,-70.98895999999998
1297,42270593,109868,712,Main St @ Hermon St,42.381889,-70.98615
1298,42270593,109870,712,Main St @ Winthrop St,42.381544,-70.982478
1299,42270593,109871,712,Revere St opp Governors Dr,42.382314,-70.980466
1300,42270593,109872,712,Revere St @ Summit Ave,42.384712,-70.977889
1301,42270593,109873,712,Revere St @ Crest Ave,42.386434,-70.975916
1302,42270593,109874,712,Crest Ave @ Grovers Ave,42.384428,-70.973253
1303,42270593,109875,712,Beach Rd @ Locust St,42.382589,-70.973709
1304,42270593,109877,712,Shirley St opp Coral Ave,42.379054,-70.975001
1305,42270593,109878,712,Shirley St opp Seafoam Ave,42.377526,-70.974688
1306,42270593,109879,712,Shirley St @ Levy Bramson Way,42.376141,-70.97391800000003
1307,42270593,109880,712,Shirley St @ Cutler St,42.374554,-70.972555
1308,42270593,109898,712,Shirley St @ Washington Ave,42.37275800000001,-70.971283
1309,42270593,109900,712,Revere St @ Hutchinson St,42.385582,-70.976529
1310,42270593,109901,712,Shirley St @ Beach Rd,42.380764,-70.97499599999998
1311,42270593,109902,712,Shirley St opp Wave Way,42.37690900000001,-70.974402
1312,42270593,109906,712,Crest Ave @ Hutchinson St,42.38518,-70.974236
1313,42270593,15880,712,Orient Heights,42.386736,-71.004595
1314,42270600,109802,712,Saratoga St @ Teragram St,42.383937,-70.99945100000002
1315,42270600,109804,712,Main St @ Pleasant St,42.38233,-70.991479
1316,42270600,109805,712,Main St @ Beal St,42.382135,-70.98895999999998
1317,42270600,109868,712,Main St @ Hermon St,42.381889,-70.98615
1318,42270600,109870,712,Main St @ Winthrop St,42.381544,-70.982478
1319,42270600,109871,712,Revere St opp Governors Dr,42.382314,-70.980466
1320,42270600,109872,712,Revere St @ Summit Ave,42.384712,-70.977889
1321,42270600,109873,712,Revere St @ Crest Ave,42.386434,-70.975916
