,gtfs_route_id,service_date,peak_offpeak_ind,otp_numerator,otp_denominator
1518,749,2018-08-14,OFF_PEAK,1624.0,2093.0
1519,749,2018-08-14,PEAK,617.0,810.0
1520,1,2018-08-14,OFF_PEAK,917.0,1200.0
1521,1,2018-08-14,PEAK,367.0,484.0
1522,43,2018-08-14,OFF_PEAK,220.0,358.0
1523,43,2018-08-14,PEAK,85.0,130.0
1524,43,2018-08-15,PEAK,72.0,105.0
1525,43,2018-08-15,OFF_PEAK,246.0,338.0
1526,1,2018-08-15,PEAK,362.0,479.0
1527,749,2018-08-15,OFF_PEAK,1383.0,1870.0
1528,749,2018-08-15,PEAK,543.0,684.0
1529,751,2018-08-15,PEAK,355.0,499.0
1530,751,2018-08-15,OFF_PEAK,1044.0,1390.0
1531,1,2018-08-15,OFF_PEAK,983.0,1362.0
1532,751,2018-08-16,PEAK,344.0,475.0
1533,749,2018-08-16,OFF_PEAK,1366.0,1767.0
1534,749,2018-08-16,PEAK,650.0,828.0
1535,1,2018-08-16,OFF_PEAK,989.0,1354.0
1536,1,2018-08-16,PEAK,394.0,516.0
1537,43,2018-08-16,OFF_PEAK,250.0,347.0
1538,43,2018-08-16,PEAK,58.0,131.0
1539,751,2018-08-16,OFF_PEAK,994.0,1311.0
1540,43,2018-08-17,PEAK,88.0,131.0
1541,751,2018-08-17,OFF_PEAK,860.0,1204.0
1542,751,2018-08-17,PEAK,332.0,407.0
1543,749,2018-08-17,OFF_PEAK,1755.0,2245.0
1544,1,2018-08-17,OFF_PEAK,948.0,1328.0
1545,749,2018-08-17,PEAK,571.0,757.0
1546,1,2018-08-17,PEAK,385.0,512.0
1547,43,2018-08-17,OFF_PEAK,237.0,354.0
1548,751,2018-08-18,OFF_PEAK,1011.0,1404.0
1549,749,2018-08-18,OFF_PEAK,2148.0,2959.0
1550,43,2018-08-18,OFF_PEAK,244.0,491.0
1551,1,2018-08-18,OFF_PEAK,1364.0,1729.0
1552,751,2018-08-19,OFF_PEAK,933.0,1267.0
1553,749,2018-08-19,OFF_PEAK,1808.0,2486.0
1554,1,2018-08-19,OFF_PEAK,892.0,1176.0
1555,43,2018-08-19,OFF_PEAK,193.0,403.0
1556,43,2018-08-20,PEAK,80.0,129.0
1557,1,2018-08-20,PEAK,377.0,492.0
1558,43,2018-08-20,OFF_PEAK,259.0,359.0
1559,749,2018-08-20,OFF_PEAK,1803.0,2292.0
1560,751,2018-08-20,PEAK,367.0,442.0
1561,751,2018-08-20,OFF_PEAK,936.0,1150.0
1562,749,2018-08-20,PEAK,610.0,792.0
1563,1,2018-08-20,OFF_PEAK,1002.0,1374.0
1564,751,2018-08-21,OFF_PEAK,944.0,1143.0
1565,751,2018-08-21,PEAK,368.0,501.0
1566,749,2018-08-21,OFF_PEAK,1737.0,2275.0
1567,749,2018-08-21,PEAK,687.0,859.0
1568,1,2018-08-21,OFF_PEAK,947.0,1306.0
1569,1,2018-08-21,PEAK,362.0,502.0
1570,43,2018-08-21,OFF_PEAK,245.0,357.0
1571,43,2018-08-21,PEAK,89.0,130.0
1572,43,2018-08-22,OFF_PEAK,196.0,348.0
1573,43,2018-08-22,PEAK,60.0,131.0
1574,1,2018-08-22,PEAK,417.0,559.0
1575,1,2018-08-22,OFF_PEAK,1040.0,1339.0
1576,751,2018-08-22,OFF_PEAK,1121.0,1360.0
1577,749,2018-08-22,OFF_PEAK,1571.0,2024.0
1578,749,2018-08-22,PEAK,630.0,827.0
1579,751,2018-08-22,PEAK,365.0,501.0
1580,751,2018-08-23,OFF_PEAK,1063.0,1368.0
1581,751,2018-08-23,PEAK,379.0,501.0
1582,749,2018-08-23,OFF_PEAK,1679.0,2221.0
1583,749,2018-08-23,PEAK,649.0,831.0
1584,1,2018-08-23,PEAK,340.0,452.0
1585,1,2018-08-23,OFF_PEAK,929.0,1315.0
1586,43,2018-08-23,OFF_PEAK,199.0,358.0
1587,43,2018-08-23,PEAK,73.0,131.0
1588,43,2018-08-24,OFF_PEAK,188.0,358.0
1589,43,2018-08-24,PEAK,67.0,121.0
1590,1,2018-08-24,OFF_PEAK,895.0,1246.0
1591,749,2018-08-24,OFF_PEAK,1542.0,2102.0
1592,751,2018-08-24,PEAK,379.0,459.0
1593,751,2018-08-24,OFF_PEAK,909.0,1192.0
1594,749,2018-08-24,PEAK,563.0,721.0
1595,1,2018-08-24,PEAK,330.0,432.0
1596,751,2018-08-25,OFF_PEAK,845.0,1210.0
1597,749,2018-08-25,OFF_PEAK,1027.0,1241.0
1598,1,2018-08-25,OFF_PEAK,951.0,1304.0
1599,43,2018-08-25,OFF_PEAK,140.0,405.0
1600,751,2018-08-26,OFF_PEAK,886.0,1224.0
1601,749,2018-08-26,OFF_PEAK,1465.0,1939.0
1602,1,2018-08-26,OFF_PEAK,863.0,1118.0
1603,43,2018-08-26,OFF_PEAK,196.0,417.0
1604,1,2018-08-27,PEAK,389.0,513.0
1605,43,2018-08-27,PEAK,90.0,131.0
1606,43,2018-08-27,OFF_PEAK,242.0,343.0
1607,749,2018-08-27,OFF_PEAK,1573.0,2133.0
1608,749,2018-08-27,PEAK,559.0,738.0
1609,751,2018-08-27,PEAK,377.0,473.0
1610,751,2018-08-27,OFF_PEAK,844.0,1095.0
1611,1,2018-08-27,OFF_PEAK,982.0,1338.0
1612,43,2018-08-28,OFF_PEAK,214.0,358.0
1613,1,2018-08-28,PEAK,330.0,451.0
1614,1,2018-08-28,OFF_PEAK,925.0,1249.0
1615,43,2018-08-28,PEAK,87.0,131.0
1616,749,2018-08-28,PEAK,700.0,851.0
1617,751,2018-08-28,OFF_PEAK,1075.0,1355.0
1618,751,2018-08-28,PEAK,336.0,418.0
1619,749,2018-08-28,OFF_PEAK,1866.0,2395.0
1620,751,2018-08-29,PEAK,385.0,476.0
1621,751,2018-08-29,OFF_PEAK,1029.0,1312.0
1622,749,2018-08-29,PEAK,705.0,846.0
1623,749,2018-08-29,OFF_PEAK,1765.0,2320.0
1624,1,2018-08-29,OFF_PEAK,873.0,1266.0
1625,1,2018-08-29,PEAK,373.0,531.0
1626,43,2018-08-29,OFF_PEAK,255.0,357.0
1627,43,2018-08-29,PEAK,81.0,121.0
1628,751,2018-08-30,OFF_PEAK,1053.0,1370.0
1629,751,2018-08-30,PEAK,401.0,498.0
1630,749,2018-08-30,OFF_PEAK,1753.0,2364.0
1631,1,2018-08-30,OFF_PEAK,955.0,1359.0
1632,1,2018-08-30,PEAK,362.0,509.0
1633,43,2018-08-30,OFF_PEAK,152.0,326.0
1634,43,2018-08-30,PEAK,47.0,100.0
1635,749,2018-08-30,PEAK,692.0,848.0
1636,749,2018-08-31,PEAK,643.0,777.0
1637,749,2018-08-31,OFF_PEAK,1511.0,2019.0
1638,1,2018-08-31,OFF_PEAK,845.0,1233.0
1639,1,2018-08-31,PEAK,306.0,400.0
1640,43,2018-08-31,PEAK,73.0,119.0
1641,43,2018-08-31,OFF_PEAK,159.0,348.0
1642,751,2018-08-31,OFF_PEAK,800.0,1103.0
1643,751,2018-08-31,PEAK,361.0,435.0
1644,43,2018-09-01,OFF_PEAK,191.0,499.0
1645,1,2018-09-01,OFF_PEAK,860.0,1245.0
1646,749,2018-09-01,OFF_PEAK,1724.0,2314.0
1647,751,2018-09-01,OFF_PEAK,740.0,1268.0
1648,749,2018-09-02,OFF_PEAK,2076.0,2877.0
1649,751,2018-09-02,OFF_PEAK,1099.0,1554.0
1650,43,2018-09-02,OFF_PEAK,187.0,416.0
1651,1,2018-09-02,OFF_PEAK,750.0,1041.0
1652,751,2018-09-03,OFF_PEAK,960.0,1155.0
1653,751,2018-09-03,PEAK,318.0,408.0
1654,749,2018-09-03,OFF_PEAK,1549.0,2240.0
1655,749,2018-09-03,PEAK,545.0,720.0
1656,1,2018-09-03,OFF_PEAK,586.0,879.0
1657,1,2018-09-03,PEAK,198.0,256.0
1658,43,2018-09-03,PEAK,42.0,84.0
1659,43,2018-09-03,OFF_PEAK,178.0,306.0
1660,749,2018-09-04,PEAK,673.0,839.0
1661,1,2018-09-04,OFF_PEAK,861.0,1297.0
1662,1,2018-09-04,PEAK,271.0,393.0
1663,43,2018-09-04,PEAK,77.0,126.0
1664,43,2018-09-04,OFF_PEAK,230.0,356.0
1665,751,2018-09-04,PEAK,388.0,501.0
1666,749,2018-09-04,OFF_PEAK,1806.0,2303.0
1667,751,2018-09-04,OFF_PEAK,1076.0,1396.0
1668,1,2018-09-05,OFF_PEAK,791.0,1139.0
1669,43,2018-09-05,PEAK,59.0,112.0
1670,1,2018-09-05,PEAK,287.0,414.0
1671,749,2018-09-05,PEAK,625.0,835.0
1672,749,2018-09-05,OFF_PEAK,1680.0,2303.0
1673,751,2018-09-05,PEAK,382.0,478.0
1674,43,2018-09-05,OFF_PEAK,174.0,356.0
1675,751,2018-09-05,OFF_PEAK,1082.0,1367.0
1676,749,2018-09-06,OFF_PEAK,1570.0,2216.0
1677,751,2018-09-06,OFF_PEAK,1021.0,1276.0
1678,751,2018-09-06,PEAK,345.0,499.0
1679,749,2018-09-06,PEAK,576.0,821.0
1680,1,2018-09-06,PEAK,276.0,403.0
1681,1,2018-09-06,OFF_PEAK,859.0,1157.0
1682,43,2018-09-06,PEAK,62.0,122.0
1683,43,2018-09-06,OFF_PEAK,219.0,353.0
1684,749,2018-09-07,OFF_PEAK,1703.0,2252.0
1685,751,2018-09-07,PEAK,393.0,501.0
1686,751,2018-09-07,OFF_PEAK,1000.0,1341.0
1687,749,2018-09-07,PEAK,604.0,802.0
1688,1,2018-09-07,OFF_PEAK,895.0,1308.0
1689,1,2018-09-07,PEAK,310.0,427.0
1690,43,2018-09-07,OFF_PEAK,147.0,315.0
1691,43,2018-09-07,PEAK,59.0,95.0
1692,1,2018-09-08,OFF_PEAK,1255.0,1725.0
1693,43,2018-09-08,OFF_PEAK,236.0,515.0
1694,751,2018-09-08,OFF_PEAK,1087.0,1532.0
1695,749,2018-09-08,OFF_PEAK,2353.0,3242.0
1696,751,2018-09-09,OFF_PEAK,1131.0,1508.0
1697,749,2018-09-09,OFF_PEAK,2133.0,2939.0
1698,1,2018-09-09,OFF_PEAK,580.0,834.0
1699,43,2018-09-09,OFF_PEAK,245.0,417.0
1700,43,2018-09-10,PEAK,78.0,131.0
1701,1,2018-09-10,PEAK,375.0,515.0
1702,1,2018-09-10,OFF_PEAK,998.0,1383.0
1703,749,2018-09-10,PEAK,639.0,849.0
1704,749,2018-09-10,OFF_PEAK,1712.0,2281.0
1705,751,2018-09-10,OFF_PEAK,1115.0,1371.0
1706,43,2018-09-10,OFF_PEAK,212.0,356.0
1707,751,2018-09-10,PEAK,362.0,501.0
1708,43,2018-09-11,OFF_PEAK,210.0,350.0
1709,1,2018-09-11,PEAK,339.0,454.0
1710,1,2018-09-11,OFF_PEAK,935.0,1263.0
1711,749,2018-09-11,OFF_PEAK,1559.0,2050.0
1712,749,2018-09-11,PEAK,561.0,753.0
1713,751,2018-09-11,PEAK,382.0,484.0
1714,751,2018-09-11,OFF_PEAK,1010.0,1297.0
1715,43,2018-09-11,PEAK,49.0,131.0
1716,749,2018-09-12,PEAK,600.0,811.0
1717,751,2018-09-12,OFF_PEAK,1127.0,1381.0
1718,751,2018-09-12,PEAK,331.0,458.0
1719,749,2018-09-12,OFF_PEAK,1607.0,2233.0
1720,1,2018-09-12,OFF_PEAK,845.0,1228.0
1721,1,2018-09-12,PEAK,301.0,413.0
1722,43,2018-09-12,PEAK,54.0,130.0
1723,43,2018-09-12,OFF_PEAK,170.0,344.0
1724,1,2018-09-13,OFF_PEAK,956.0,1308.0
1725,1,2018-09-13,PEAK,286.0,413.0
1726,43,2018-09-13,PEAK,41.0,131.0
1727,43,2018-09-13,OFF_PEAK,216.0,355.0
1728,749,2018-09-13,PEAK,616.0,738.0
1729,751,2018-09-13,PEAK,361.0,497.0
1730,751,2018-09-13,OFF_PEAK,1052.0,1336.0
1731,749,2018-09-13,OFF_PEAK,1700.0,2224.0
1732,1,2018-09-14,PEAK,316.0,454.0
1733,43,2018-09-14,PEAK,41.0,122.0
1734,43,2018-09-14,OFF_PEAK,131.0,349.0
1735,1,2018-09-14,OFF_PEAK,976.0,1368.0
1736,749,2018-09-14,PEAK,534.0,725.0
1737,749,2018-09-14,OFF_PEAK,1426.0,1969.0
1738,751,2018-09-14,PEAK,294.0,403.0
1739,751,2018-09-14,OFF_PEAK,863.0,1162.0
1740,751,2018-09-15,OFF_PEAK,994.0,1363.0
1741,43,2018-09-15,OFF_PEAK,130.0,481.0
1742,749,2018-09-15,OFF_PEAK,1987.0,2608.0
1743,1,2018-09-15,OFF_PEAK,1153.0,1561.0
1744,751,2018-09-16,OFF_PEAK,1072.0,1573.0
1745,749,2018-09-16,OFF_PEAK,1880.0,2700.0
1746,1,2018-09-16,OFF_PEAK,787.0,1079.0
1747,43,2018-09-16,OFF_PEAK,135.0,376.0
1748,1,2018-09-17,OFF_PEAK,1016.0,1356.0
1749,751,2018-09-17,OFF_PEAK,1057.0,1335.0
1750,751,2018-09-17,PEAK,371.0,479.0
1751,749,2018-09-17,OFF_PEAK,1884.0,2320.0
1752,749,2018-09-17,PEAK,616.0,820.0
1753,1,2018-09-17,PEAK,348.0,462.0
1754,43,2018-09-17,PEAK,51.0,131.0
1755,43,2018-09-17,OFF_PEAK,181.0,337.0
1756,749,2018-09-18,PEAK,646.0,843.0
1757,749,2018-09-18,OFF_PEAK,1739.0,2203.0
1758,1,2018-09-18,OFF_PEAK,980.0,1268.0
1759,1,2018-09-18,PEAK,304.0,399.0
1760,43,2018-09-18,PEAK,57.0,120.0
1761,43,2018-09-18,OFF_PEAK,223.0,358.0
1762,751,2018-09-18,PEAK,346.0,458.0
1763,751,2018-09-18,OFF_PEAK,1027.0,1290.0
1764,749,2018-09-19,OFF_PEAK,1745.0,2255.0
1765,43,2018-09-19,PEAK,66.0,121.0
1766,43,2018-09-19,OFF_PEAK,250.0,355.0
1767,1,2018-09-19,PEAK,401.0,539.0
1768,1,2018-09-19,OFF_PEAK,1008.0,1372.0
1769,749,2018-09-19,PEAK,634.0,828.0
1770,751,2018-09-19,PEAK,351.0,442.0
1771,751,2018-09-19,OFF_PEAK,1078.0,1310.0
1772,749,2018-09-20,PEAK,616.0,833.0
1773,749,2018-09-20,OFF_PEAK,1579.0,2014.0
1774,1,2018-09-20,OFF_PEAK,913.0,1258.0
1775,1,2018-09-20,PEAK,280.0,413.0
1776,43,2018-09-20,PEAK,47.0,120.0
1777,43,2018-09-20,OFF_PEAK,158.0,357.0
1778,751,2018-09-20,OFF_PEAK,1031.0,1365.0
1779,751,2018-09-20,PEAK,319.0,447.0
1780,43,2018-09-21,PEAK,26.0,123.0
1781,749,2018-09-21,PEAK,591.0,751.0
1782,751,2018-09-21,OFF_PEAK,848.0,1204.0
1783,751,2018-09-21,PEAK,246.0,383.0
1784,1,2018-09-21,OFF_PEAK,990.0,1329.0
1785,749,2018-09-21,OFF_PEAK,1537.0,2221.0
1786,43,2018-09-21,OFF_PEAK,149.0,355.0
1787,1,2018-09-21,PEAK,319.0,475.0
1788,751,2018-09-22,OFF_PEAK,790.0,1132.0
1789,749,2018-09-22,OFF_PEAK,2129.0,2947.0
1790,1,2018-09-22,OFF_PEAK,1308.0,1782.0
1791,43,2018-09-22,OFF_PEAK,160.0,500.0
1792,751,2018-09-23,OFF_PEAK,1222.0,1595.0
1793,749,2018-09-23,OFF_PEAK,2155.0,2965.0
1794,1,2018-09-23,OFF_PEAK,799.0,1054.0
1795,43,2018-09-23,OFF_PEAK,213.0,414.0
1796,751,2018-09-24,OFF_PEAK,1035.0,1391.0
1797,751,2018-09-24,PEAK,352.0,489.0
1798,749,2018-09-24,PEAK,593.0,839.0
1799,1,2018-09-24,OFF_PEAK,1017.0,1409.0
1800,43,2018-09-24,PEAK,45.0,106.0
1801,43,2018-09-24,OFF_PEAK,207.0,357.0
1802,749,2018-09-24,OFF_PEAK,1799.0,2299.0
1803,1,2018-09-24,PEAK,392.0,555.0
1804,751,2018-09-25,PEAK,294.0,431.0
1805,751,2018-09-25,OFF_PEAK,938.0,1213.0
1806,749,2018-09-25,PEAK,552.0,789.0
1807,749,2018-09-25,OFF_PEAK,1570.0,2083.0
1808,1,2018-09-25,OFF_PEAK,932.0,1370.0
1809,1,2018-09-25,PEAK,347.0,507.0
1810,43,2018-09-25,PEAK,44.0,122.0
1811,43,2018-09-25,OFF_PEAK,222.0,339.0
1812,1,2018-09-26,OFF_PEAK,974.0,1344.0
1813,751,2018-09-26,PEAK,349.0,476.0
1814,751,2018-09-26,OFF_PEAK,1131.0,1371.0
1815,749,2018-09-26,OFF_PEAK,1686.0,2334.0
1816,1,2018-09-26,PEAK,362.0,545.0
1817,749,2018-09-26,PEAK,631.0,840.0
1818,43,2018-09-26,OFF_PEAK,172.0,351.0
1819,43,2018-09-26,PEAK,68.0,119.0
1820,751,2018-09-27,PEAK,358.0,497.0
1821,749,2018-09-27,OFF_PEAK,1579.0,2086.0
1822,749,2018-09-27,PEAK,618.0,808.0
1823,1,2018-09-27,PEAK,390.0,534.0
1824,1,2018-09-27,OFF_PEAK,1015.0,1393.0
1825,43,2018-09-27,OFF_PEAK,170.0,358.0
1826,43,2018-09-27,PEAK,40.0,131.0
1827,751,2018-09-27,OFF_PEAK,1064.0,1361.0
1828,43,2018-09-28,PEAK,44.0,124.0
1829,43,2018-09-28,OFF_PEAK,160.0,308.0
1830,1,2018-09-28,OFF_PEAK,965.0,1324.0
1831,749,2018-09-28,PEAK,554.0,686.0
1832,749,2018-09-28,OFF_PEAK,1644.0,2115.0
1833,751,2018-09-28,PEAK,311.0,429.0
1834,751,2018-09-28,OFF_PEAK,917.0,1255.0
1835,1,2018-09-28,PEAK,373.0,502.0
1836,751,2018-09-29,OFF_PEAK,1030.0,1391.0
1837,749,2018-09-29,OFF_PEAK,2310.0,3152.0
1838,1,2018-09-29,OFF_PEAK,1274.0,1752.0
1839,43,2018-09-29,OFF_PEAK,153.0,495.0
1840,43,2018-09-30,OFF_PEAK,197.0,416.0
1841,751,2018-09-30,OFF_PEAK,1226.0,1590.0
1842,749,2018-09-30,OFF_PEAK,2128.0,3061.0
1843,1,2018-09-30,OFF_PEAK,833.0,1134.0
1844,1,2018-10-01,OFF_PEAK,967.0,1347.0
1845,749,2018-10-01,OFF_PEAK,1718.0,2235.0
1846,749,2018-10-01,PEAK,573.0,848.0
1847,751,2018-10-01,OFF_PEAK,1094.0,1335.0
1848,751,2018-10-01,PEAK,319.0,481.0
1849,43,2018-10-01,OFF_PEAK,191.0,343.0
1850,43,2018-10-01,PEAK,57.0,131.0
1851,1,2018-10-01,PEAK,346.0,521.0
1852,749,2018-10-02,OFF_PEAK,1835.0,2312.0
1853,749,2018-10-02,PEAK,616.0,843.0
1854,1,2018-10-02,OFF_PEAK,945.0,1301.0
1855,1,2018-10-02,PEAK,323.0,477.0
1856,43,2018-10-02,OFF_PEAK,199.0,349.0
1857,751,2018-10-02,OFF_PEAK,990.0,1350.0
1858,751,2018-10-02,PEAK,344.0,494.0
1859,43,2018-10-02,PEAK,21.0,121.0
1860,749,2018-10-03,OFF_PEAK,1648.0,2294.0
1861,43,2018-10-03,OFF_PEAK,180.0,343.0
1862,43,2018-10-03,PEAK,43.0,125.0
1863,751,2018-10-03,OFF_PEAK,1097.0,1346.0
1864,751,2018-10-03,PEAK,366.0,492.0
1865,749,2018-10-03,PEAK,584.0,785.0
1866,1,2018-10-03,PEAK,366.0,527.0
1867,1,2018-10-03,OFF_PEAK,999.0,1397.0
1868,1,2018-10-04,OFF_PEAK,1035.0,1389.0
1869,749,2018-10-04,OFF_PEAK,1731.0,2386.0
1870,749,2018-10-04,PEAK,553.0,772.0
1871,751,2018-10-04,OFF_PEAK,983.0,1216.0
1872,751,2018-10-04,PEAK,354.0,499.0
1873,43,2018-10-04,PEAK,36.0,127.0
1874,1,2018-10-04,PEAK,375.0,533.0
1875,43,2018-10-04,OFF_PEAK,225.0,348.0
1876,751,2018-10-05,PEAK,367.0,495.0
1877,751,2018-10-05,OFF_PEAK,1020.0,1390.0
1878,749,2018-10-05,PEAK,625.0,846.0
1879,1,2018-10-05,OFF_PEAK,1022.0,1408.0
1880,1,2018-10-05,PEAK,380.0,528.0
1881,43,2018-10-05,PEAK,40.0,123.0
1882,43,2018-10-05,OFF_PEAK,168.0,358.0
1883,749,2018-10-05,OFF_PEAK,1728.0,2245.0
1884,1,2018-10-06,OFF_PEAK,950.0,1255.0
1885,751,2018-10-06,OFF_PEAK,1118.0,1574.0
1886,749,2018-10-06,OFF_PEAK,2336.0,3167.0
1887,43,2018-10-06,OFF_PEAK,236.0,497.0
1888,43,2018-10-07,OFF_PEAK,179.0,404.0
1889,1,2018-10-07,OFF_PEAK,854.0,1117.0
1890,749,2018-10-07,OFF_PEAK,2229.0,2997.0
1891,751,2018-10-07,OFF_PEAK,1026.0,1379.0
1892,749,2018-10-08,PEAK,662.0,802.0
1893,751,2018-10-08,OFF_PEAK,1212.0,1401.0
1894,751,2018-10-08,PEAK,440.0,501.0
1895,43,2018-10-08,PEAK,97.0,131.0
1896,1,2018-10-08,PEAK,439.0,537.0
1897,43,2018-10-08,OFF_PEAK,240.0,327.0
1898,749,2018-10-08,OFF_PEAK,1907.0,2312.0
1899,1,2018-10-08,OFF_PEAK,1002.0,1296.0
1900,1,2018-10-09,PEAK,403.0,533.0
1901,749,2018-10-09,OFF_PEAK,1713.0,2329.0
1902,749,2018-10-09,PEAK,628.0,765.0
1903,751,2018-10-09,PEAK,326.0,428.0
1904,751,2018-10-09,OFF_PEAK,1050.0,1318.0
1905,43,2018-10-09,OFF_PEAK,171.0,348.0
1906,1,2018-10-09,OFF_PEAK,1027.0,1373.0
1907,43,2018-10-09,PEAK,49.0,131.0
1908,43,2018-10-10,PEAK,52.0,98.0
1909,1,2018-10-10,PEAK,360.0,504.0
1910,1,2018-10-10,OFF_PEAK,925.0,1324.0
1911,749,2018-10-10,PEAK,638.0,854.0
1912,749,2018-10-10,OFF_PEAK,1749.0,2295.0
1913,751,2018-10-10,PEAK,349.0,497.0
1914,751,2018-10-10,OFF_PEAK,1076.0,1335.0
1915,43,2018-10-10,OFF_PEAK,168.0,344.0
1916,43,2018-10-11,PEAK,20.0,123.0
1917,751,2018-10-11,PEAK,341.0,450.0
1918,751,2018-10-11,OFF_PEAK,977.0,1295.0
1919,749,2018-10-11,PEAK,494.0,682.0
1920,749,2018-10-11,OFF_PEAK,1651.0,2131.0
1921,1,2018-10-11,OFF_PEAK,932.0,1262.0
1922,1,2018-10-11,PEAK,288.0,438.0
1923,43,2018-10-11,OFF_PEAK,172.0,354.0
1924,43,2018-10-12,PEAK,25.0,99.0
1925,43,2018-10-12,OFF_PEAK,142.0,317.0
1926,1,2018-10-12,PEAK,336.0,457.0
1927,1,2018-10-12,OFF_PEAK,923.0,1304.0
1928,749,2018-10-12,OFF_PEAK,1587.0,2169.0
1929,751,2018-10-12,OFF_PEAK,978.0,1334.0
1930,751,2018-10-12,PEAK,306.0,473.0
1931,749,2018-10-12,PEAK,559.0,722.0
1932,1,2018-10-13,OFF_PEAK,1394.0,1798.0
1933,751,2018-10-13,OFF_PEAK,1017.0,1366.0
1934,749,2018-10-13,OFF_PEAK,2398.0,3195.0
1935,43,2018-10-13,OFF_PEAK,199.0,471.0
1936,43,2018-10-14,OFF_PEAK,217.0,416.0
1937,1,2018-10-14,OFF_PEAK,823.0,1089.0
1938,749,2018-10-14,OFF_PEAK,2137.0,2906.0
1939,751,2018-10-14,OFF_PEAK,1236.0,1551.0
1940,749,2018-10-15,PEAK,625.0,858.0
1941,751,2018-10-15,OFF_PEAK,1068.0,1321.0
1942,751,2018-10-15,PEAK,362.0,499.0
1943,43,2018-10-15,PEAK,52.0,130.0
1944,1,2018-10-15,PEAK,348.0,465.0
1945,749,2018-10-15,OFF_PEAK,1882.0,2394.0
1946,43,2018-10-15,OFF_PEAK,216.0,356.0
1947,1,2018-10-15,OFF_PEAK,986.0,1327.0
1948,1,2018-10-16,OFF_PEAK,801.0,1142.0
1949,749,2018-10-16,OFF_PEAK,1808.0,2337.0
1950,749,2018-10-16,PEAK,638.0,833.0
1951,751,2018-10-16,OFF_PEAK,1110.0,1395.0
1952,751,2018-10-16,PEAK,353.0,501.0
1953,43,2018-10-16,PEAK,56.0,131.0
1954,43,2018-10-16,OFF_PEAK,173.0,354.0
1955,1,2018-10-16,PEAK,338.0,477.0
1956,751,2018-10-17,OFF_PEAK,1080.0,1316.0
1957,751,2018-10-17,PEAK,373.0,499.0
1958,749,2018-10-17,OFF_PEAK,1684.0,2224.0
1959,1,2018-10-17,OFF_PEAK,1008.0,1382.0
1960,1,2018-10-17,PEAK,333.0,478.0
1961,43,2018-10-17,OFF_PEAK,194.0,341.0
1962,43,2018-10-17,PEAK,40.0,123.0
1963,749,2018-10-17,PEAK,599.0,796.0
1964,751,2018-10-18,OFF_PEAK,1019.0,1326.0
1965,43,2018-10-18,OFF_PEAK,177.0,347.0
1966,43,2018-10-18,PEAK,47.0,130.0
1967,1,2018-10-18,PEAK,358.0,502.0
1968,1,2018-10-18,OFF_PEAK,894.0,1242.0
1969,749,2018-10-18,OFF_PEAK,1752.0,2326.0
1970,749,2018-10-18,PEAK,562.0,712.0
1971,751,2018-10-18,PEAK,321.0,465.0
1972,751,2018-10-19,OFF_PEAK,1036.0,1342.0
1973,1,2018-10-19,PEAK,298.0,398.0
1974,749,2018-10-19,PEAK,554.0,798.0
1975,1,2018-10-19,OFF_PEAK,787.0,1100.0
1976,43,2018-10-19,PEAK,39.0,126.0
1977,43,2018-10-19,OFF_PEAK,194.0,357.0
1978,751,2018-10-19,PEAK,369.0,501.0
1979,749,2018-10-19,OFF_PEAK,1532.0,2081.0
1980,751,2018-10-20,OFF_PEAK,969.0,1485.0
1981,749,2018-10-20,OFF_PEAK,2187.0,2868.0
1982,43,2018-10-20,OFF_PEAK,187.0,496.0
1983,1,2018-10-20,OFF_PEAK,1233.0,1709.0
1984,43,2018-10-21,OFF_PEAK,202.0,389.0
1985,751,2018-10-21,OFF_PEAK,1128.0,1540.0
1986,749,2018-10-21,OFF_PEAK,2192.0,2948.0
1987,1,2018-10-21,OFF_PEAK,815.0,1062.0
1988,43,2018-10-22,PEAK,70.0,131.0
1989,43,2018-10-22,OFF_PEAK,232.0,358.0
1990,1,2018-10-22,PEAK,364.0,492.0
1991,1,2018-10-22,OFF_PEAK,996.0,1331.0
1992,749,2018-10-22,OFF_PEAK,1864.0,2370.0
1993,749,2018-10-22,PEAK,601.0,850.0
1994,751,2018-10-22,OFF_PEAK,1043.0,1329.0
1995,751,2018-10-22,PEAK,352.0,467.0
1996,751,2018-10-23,OFF_PEAK,1132.0,1370.0
1997,1,2018-10-23,PEAK,320.0,487.0
1998,749,2018-10-23,PEAK,636.0,832.0
1999,43,2018-10-23,OFF_PEAK,171.0,329.0
2000,43,2018-10-23,PEAK,49.0,124.0
2001,751,2018-10-23,PEAK,322.0,481.0
2002,1,2018-10-23,OFF_PEAK,847.0,1206.0
2003,749,2018-10-23,OFF_PEAK,1665.0,2192.0
2004,749,2018-10-24,OFF_PEAK,1530.0,2018.0
2005,751,2018-10-24,PEAK,373.0,499.0
2006,751,2018-10-24,OFF_PEAK,1014.0,1335.0
2007,43,2018-10-24,OFF_PEAK,224.0,357.0
2008,1,2018-10-24,OFF_PEAK,885.0,1269.0
2009,749,2018-10-24,PEAK,596.0,823.0
2010,43,2018-10-24,PEAK,64.0,131.0
2011,1,2018-10-24,PEAK,320.0,460.0
2012,1,2018-10-25,OFF_PEAK,838.0,1187.0
2013,749,2018-10-25,OFF_PEAK,1700.0,2186.0
2014,749,2018-10-25,PEAK,598.0,809.0
2015,751,2018-10-25,PEAK,339.0,494.0
