gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
59,59,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,137,198,
59,59,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,72,107,
60,60,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,115,168,
60,60,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,355,445,
62,62,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,103,141,
62,62,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,137,206,
64,64,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,161,214,
64,64,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,78,117,
65,65,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,170,235,
65,65,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,154,220,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,315,444,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,908,1148,
67,67,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,50,69,
67,67,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,77,107,
68,68,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,53,72,
68,68,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,22,36,
69,69,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,99,125,
69,69,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,214,275,
70,70,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,348,558,
70,70,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,108,202,
70A,70A,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,105,163,
70A,70A,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,61,120,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,320,385,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,692,864,
72,72,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,254,287,
72,72,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,111,136,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,455,546,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,732,913,
74,74,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,46,68,
74,74,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,169,232,
75,75,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,66,92,
75,75,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,35,48,
76,76,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,90,131,
76,76,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,166,219,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,1002,1311,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,325,411,
78,78,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,278,340,
78,78,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,96,153,
79,79,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,75,94,
79,79,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,163,195,
80,80,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,132,162,
80,80,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,315,427,
83,83,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,219,280,
83,83,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,84,105,
84,84,,Limited Service,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,69,87,
84,84,,Limited Service,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,2,8,
85,85,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,85,93,
85,85,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,32,42,
86,86,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,125,211,
86,86,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,309,453,
87,87,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,401,519,
87,87,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,142,198,
88,88,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,168,196,
88,88,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,414,495,
89,89,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,254,319,
89,89,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,156,208,
90,90,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,81,129,
90,90,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,40,54,
91,91,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,52,72,
91,91,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,190,252,
92,92,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,135,211,
92,92,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,79,123,
93,93,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,199,260,
93,93,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,268,395,
94,94,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,254,309,
94,94,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,129,144,
95,95,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,68,102,
95,95,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,167,221,
96,96,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,298,406,
96,96,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,145,200,
97,97,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,66,69,
97,97,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,85,88,
99,99,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,72,89,
99,99,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,115,163,
100,100,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,194,237,
100,100,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,104,119,
101,101,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,390,523,
101,101,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,228,303,
104,104,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,144,196,
104,104,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,230,330,
105,105,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,54,62,
105,105,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,71,93,
106,106,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,185,321,
106,106,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,103,143,
108,108,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,117,147,
108,108,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,234,298,
109,109,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,294,437,
109,109,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,149,197,
110,110,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,191,287,
110,110,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,267,412,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,1484,1857,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,813,1000,
112,112,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,58,98,
112,112,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,134,195,
114,114,,Limited Service,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,37,63,
114,114,,Limited Service,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,2,4,
116,116,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,161,208,
116,116,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,288,391,
117,117,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,367,471,
117,117,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,165,206,
119,119,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,45,75,
119,119,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,117,147,
120,120,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,197,311,
120,120,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,76,131,
121,121,,Limited Service,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,64,69,
121,121,,Limited Service,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,28,30,
131,131,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,100,143,
131,131,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,130,147,
132,132,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,59,75,
132,132,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,102,139,
134,134,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,121,182,
134,134,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,254,369,
136,136,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,127,174,
136,136,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,92,117,
137,137,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,73,108,
137,137,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,102,162,
170,170,,Limited Service,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,6,20,
170,170,,Limited Service,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,3,6,
171,171,,Limited Service,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,5,7,
201,201,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,122,191,
201,201,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,43,61,
202,202,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,31,69,
202,202,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,100,147,
210,210,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,113,161,
210,210,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,76,115,
211,211,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,43,90,
211,211,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,66,137,
212,212,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,26,34,
212,212,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,16,53,
214,214,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,119,143,
214,214,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,106,134,
215,215,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,124,178,
215,215,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,263,388,
216,216,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,185,236,
216,216,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,116,137,
217,217,,Limited Service,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,26,31,
217,217,,Limited Service,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,19,23,
220,220,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,273,375,
220,220,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,150,210,
221,221,,Limited Service,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,22,26,
221,221,,Limited Service,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,14,14,
222,222,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,125,178,
222,222,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,247,296,
225,225,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,421,518,
225,225,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,253,380,
230,230,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,190,254,
230,230,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,73,135,
236,236,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,51,85,
236,236,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,109,154,
238,238,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,167,247,
238,238,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,65,112,
240,240,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,192,308,
240,240,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,303,532,
245,245,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,80,108,
245,245,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,66,135,
325,325,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,4,7,
325,325,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,36,57,
326,326,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,79,105,
326,326,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,23,26,
350,350,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,217,330,
350,350,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,103,187,
351,351,,Limited Service,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,24,24,
351,351,,Limited Service,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,14,16,
352,352,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,17,24,
352,352,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,31,42,
354,354,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,51,88,
354,354,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,82,126,
411,411,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,53,90,
411,411,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,135,177,
424,424,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,10,12,
424,424,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,26,47,
426,426,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,87,169,
426,426,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,209,288,
428,428,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,5,10,
428,428,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,20,35,
429,429,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,60,107,
429,429,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,137,226,
430,430,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,65,95,
430,430,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,120,167,
434,434,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,1,2,
434,434,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,4,12,
435,435,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,94,144,
435,435,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,40,55,
436,436,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,51,89,
436,436,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,69,123,
439,439,,Limited Service,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,6,15,
439,439,,Limited Service,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,10,18,
441,441,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,87,145,
441,441,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,70,93,
442,442,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,63,92,
442,442,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,142,215,
448,448,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,5,11,
448,448,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,18,31,
449,449,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,13,28,
449,449,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,8,14,
450,450,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,177,281,
450,450,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,56,132,
451,451,,Limited Service,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,24,39,
451,451,,Limited Service,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,40,53,
455,455,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,70,122,
455,455,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,248,347,
456,456,,Limited Service,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,8,14,
456,456,,Limited Service,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,47,65,
459,459,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,122,216,
459,459,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,66,102,
465,465,,Local Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,43,80,
465,465,,Local Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,22,32,
501,501,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,139,166,
501,501,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,51,76,
502,502,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,148,162,
502,502,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,27,30,
503,503,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,8,14,
503,503,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,38,52,
504,504,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,179,212,
504,504,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,187,242,
505,505,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,135,179,
505,505,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,153,245,
553,553,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,88,164,
553,553,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,44,68,
554,554,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,35,63,
554,554,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,83,120,
556,556,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,45,63,
556,556,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,43,62,
558,558,,Express Bus,Other Bus,Bus,2018-03-07,PEAK,Headway / Schedule Adherence,38,55,
558,558,,Express Bus,Other Bus,Bus,2018-03-07,OFF_PEAK,Headway / Schedule Adherence,29,40,
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-03-08,PEAK,Passenger Wait Time,75682.81856,83283.80551,
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-03-08,OFF_PEAK,Passenger Wait Time,95180.2472,103279.2637,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-03-08,OFF_PEAK,Passenger Wait Time,101680.7596,106094.1963,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-03-08,PEAK,Passenger Wait Time,80563.2856,83141.1545,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-03-08,OFF_PEAK,Passenger Wait Time,19256.6679,24436.19666,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-03-08,PEAK,Passenger Wait Time,10140.41232,13979.80284,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-03-08,PEAK,Passenger Wait Time,11899.81965,17212.61732,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-03-08,OFF_PEAK,Passenger Wait Time,21366.09941,28593.29753,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-03-08,PEAK,Passenger Wait Time,8228.515532,12859.83377,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-03-08,OFF_PEAK,Passenger Wait Time,14694.52107,20009.29765,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-03-08,PEAK,Passenger Wait Time,14072.18546,22187.5486,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-03-08,OFF_PEAK,Passenger Wait Time,25978.94815,35391.52356,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2018-03-08,PEAK,Passenger Wait Time,19468.309,20794.39515,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2018-03-08,OFF_PEAK,Passenger Wait Time,33826.05795,36367.81921,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2018-03-08,OFF_PEAK,Headway / Schedule Adherence,630,739,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2018-03-08,PEAK,Headway / Schedule Adherence,108,132,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2018-03-08,PEAK,Headway / Schedule Adherence,299,334,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2018-03-08,OFF_PEAK,Headway / Schedule Adherence,562,661,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2018-03-08,PEAK,Headway / Schedule Adherence,280,340,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2018-03-08,OFF_PEAK,Headway / Schedule Adherence,1055,1196,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2018-03-08,OFF_PEAK,Headway / Schedule Adherence,1805,2161,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2018-03-08,PEAK,Headway / Schedule Adherence,565,653,
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-03-08,PEAK,Headway / Schedule Adherence,9,9,0
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-03-08,OFF_PEAK,Headway / Schedule Adherence,27,28,0
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-03-08,OFF_PEAK,Headway / Schedule Adherence,18,24,0
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-03-08,PEAK,Headway / Schedule Adherence,7,14,0
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2018-03-08,OFF_PEAK,Headway / Schedule Adherence,22,34,2
